file,status,time_taken,max_memory_mb,timed_out,exit_reason,last_err_line,problem_name,verified,theorem_size
AndOrXor_144_values_0.bwlang,SUCCESS,0.002247319,4.625,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 5: 145 nodes, 47 classes",AndOrXor_144_values_0,,
AndOrXor_1346a_values_0.bwlang,FAILED,4.09,1785.3046875,False,memory,Command terminated by signal 6,AndOrXor_1346a_values_0,,
muldivrem_229_values_0.bwlang,SUCCESS,0.003190913,4.625,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 3: 273 nodes, 125 classes",muldivrem_229_values_0,,
AndOrXor_1388_values_0.bwlang,FAILED,1.35,739.0546875,False,crash,Command exited with non-zero status 101,AndOrXor_1388_values_0,,
AddSub_1560_values_0.bwlang,SUCCESS,0.000955694,4.25,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 2: 86 nodes, 25 classes",AddSub_1560_values_0,,
AddSub_1539_2_values_0.bwlang,SUCCESS,0.001341414,4.375,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 2: 94 nodes, 51 classes",AddSub_1539_2_values_0,,
AndOrXor_2113_values_0.bwlang,SUCCESS,0.00459459,5.12109375,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 4: 354 nodes, 47 classes",AndOrXor_2113_values_0,,
AndOrXor_2264_values_0.bwlang,SUCCESS,0.100802037,25.19921875,True,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 6: 12447 nodes, 684 classes",AndOrXor_2264_values_0,,
AddSub_1295_values_0.bwlang,SUCCESS,0.168110693,42.7578125,False,,"[2026-04-27T23:12:13Z INFO  parabit] Iteration 7: 21458 nodes, 1401 classes",AddSub_1295_values_0,,
AndOrXor_2297_values_0.bwlang,SUCCESS,0.008801956,6.390625,False,,"[2026-04-27T23:12:14Z INFO  parabit] Iteration 5: 950 nodes, 127 classes",AndOrXor_2297_values_0,,
AndOrXor_2647_values_0.bwlang,SUCCESS,0.092891971,28.9921875,False,,"[2026-04-27T23:12:14Z INFO  parabit] Iteration 7: 19951 nodes, 836 classes",AndOrXor_2647_values_0,,
AndOrXor_2265_values_0.bwlang,SUCCESS,0.022944743,9.55859375,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 9: 4217 nodes, 426 classes",AndOrXor_2265_values_0,,
AndOrXor_2607_values_0.bwlang,SUCCESS,0.034695335,12.75390625,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 5: 3766 nodes, 333 classes",AndOrXor_2607_values_0,,
AndOrXor_2475_values_0.bwlang,FAILED,5,731.6171875,True,timeout,Command exited with non-zero status 124,AndOrXor_2475_values_0,,
AddSub_1164_values_0.bwlang,SUCCESS,0.001044679,4.125,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 2: 119 nodes, 56 classes",AddSub_1164_values_0,,
AndOrXor_1280_values_0.bwlang,SUCCESS,0.003792472,5.37109375,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 4: 365 nodes, 57 classes",AndOrXor_1280_values_0,,
AndOrXor_1207_values_0.bwlang,SUCCESS,0.025055997,9.56640625,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 6: 1238 nodes, 141 classes",AndOrXor_1207_values_0,,
AndOrXor_2595_values_0.bwlang,SUCCESS,0.004537611,5.31640625,False,,"[2026-04-27T23:12:15Z INFO  parabit] Iteration 5: 749 nodes, 147 classes",AndOrXor_2595_values_0,,
AndOrXor_1288_values_0.bwlang,SUCCESS,4.396917197,506.36328125,False,,"[2026-04-27T23:12:16Z INFO  parabit] Iteration 7: 709712 nodes, 29122 classes",AndOrXor_1288_values_0,,
AddSub_1098_values_0.bwlang,FAILED,5,760.7734375,True,timeout,Command exited with non-zero status 124,AddSub_1098_values_0,,
AndOrXor_2231_values_0.bwlang,FAILED,5,1206.21484375,True,timeout,Command exited with non-zero status 124,AndOrXor_2231_values_0,,
