file,status,time_taken,max_memory_mb,timed_out,last_err_line,problem_name,verified,theorem_size
AddSub_1164_values_0.bwlang,SUCCESS,0.001276122,5.0703125,False,"[2026-03-27T17:16:39Z INFO  parabit] Iteration 2: 118 nodes, 55 classes",AddSub_1164_values_0,,
AddSub_1176_values_0.bwlang,SUCCESS,0.001455767,5.07421875,False,"[2026-03-27T17:16:39Z INFO  parabit] Iteration 2: 136 nodes, 55 classes",AddSub_1176_values_0,,
AddSub_1539_2_values_0.bwlang,SUCCESS,0.001149366,4.984375,False,"[2026-03-27T17:16:39Z INFO  parabit] Iteration 2: 93 nodes, 50 classes",AddSub_1539_2_values_0,,
AddSub_1165_values_0.bwlang,SUCCESS,0.003793727,6.09375,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 3: 395 nodes, 151 classes",AddSub_1165_values_0,,
AddSub_1560_values_0.bwlang,SUCCESS,0.001199917,4.80078125,False,"[2026-03-27T17:16:39Z INFO  parabit] Iteration 2: 87 nodes, 25 classes",AddSub_1560_values_0,,
AddSub_1574_values_0.bwlang,SUCCESS,0.002380031,5.375,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 3: 381 nodes, 146 classes",AddSub_1574_values_0,,
AddSub_1564_values_0.bwlang,SUCCESS,0.008244283,7.1640625,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 4: 881 nodes, 261 classes",AddSub_1564_values_0,,
AddSub_1202_values_0.bwlang,SUCCESS,0.010063497,7.98046875,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 4: 1013 nodes, 226 classes",AddSub_1202_values_0,,
AddSub_1043_values_0.bwlang,SUCCESS,0.285605148,71.0078125,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 6: 11749 nodes, 2556 classes",AddSub_1043_values_0,,
AddSub_1295_values_0.bwlang,SUCCESS,0.384372712,107.7890625,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 7: 22418 nodes, 1378 classes",AddSub_1295_values_0,,
AndOrXor_1230_values_0.bwlang,SUCCESS,0.001940278,5.0078125,False,"[2026-03-27T17:16:40Z INFO  parabit] Iteration 2: 181 nodes, 35 classes",AndOrXor_1230_values_0,,
AddSub_1614_values_0.bwlang,SUCCESS,0.148357522,59.26953125,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 7: 12522 nodes, 3087 classes",AddSub_1614_values_0,,
AddSub_1619_values_0.bwlang,SUCCESS,0.01003724,8.68359375,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 5: 1376 nodes, 407 classes",AddSub_1619_values_0,,
AndOrXor_1241_values_0.bwlang,SUCCESS,0.002833743,5.5703125,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 3: 236 nodes, 59 classes",AndOrXor_1241_values_0,,
AddSub_1624_values_0.bwlang,SUCCESS,0.080265937,24.69140625,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 8: 6808 nodes, 1712 classes",AddSub_1624_values_0,,
AndOrXor_1247_values_0.bwlang,SUCCESS,0.002809421,5.59765625,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 3: 234 nodes, 59 classes",AndOrXor_1247_values_0,,
AndOrXor_1346b_values_0.bwlang,SUCCESS,0.001637919,4.98046875,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 4: 66 nodes, 31 classes",AndOrXor_1346b_values_0,,
AndOrXor_1280_values_0.bwlang,SUCCESS,0.005022589,6.796875,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 4: 373 nodes, 59 classes",AndOrXor_1280_values_0,,
AndOrXor_1207_values_0.bwlang,SUCCESS,0.039420408,16.6953125,False,"[2026-03-27T17:16:41Z INFO  parabit] Iteration 6: 1238 nodes, 141 classes",AndOrXor_1207_values_0,,
AndOrXor_1253_values_0.bwlang,SUCCESS,0.049191003,19.7265625,False,"[2026-03-27T17:16:42Z INFO  parabit] Iteration 6: 3314 nodes, 359 classes",AndOrXor_1253_values_0,,
AndOrXor_144_values_0.bwlang,SUCCESS,0.003508988,5.53125,False,"[2026-03-27T17:16:42Z INFO  parabit] Iteration 5: 145 nodes, 47 classes",AndOrXor_144_values_0,,
AndOrXor_1294_values_0.bwlang,SUCCESS,0.075844656,30.2734375,False,"[2026-03-27T17:16:42Z INFO  parabit] Iteration 6: 4839 nodes, 441 classes",AndOrXor_1294_values_0,,
AndOrXor_135_values_0.bwlang,SUCCESS,0.02713066,15.60546875,False,"[2026-03-27T17:16:42Z INFO  parabit] Iteration 6: 1830 nodes, 326 classes",AndOrXor_135_values_0,,
AndOrXor_2052_values_0.bwlang,SUCCESS,0.003286041,5.55078125,False,"[2026-03-27T17:16:42Z INFO  parabit] Iteration 4: 150 nodes, 54 classes",AndOrXor_2052_values_0,,
AndOrXor_1388_values_0.bwlang,FAILED,0.91,739.4921875,False,Command exited with non-zero status 101,AndOrXor_1388_values_0,,
AndOrXor_2113_values_0.bwlang,SUCCESS,0.008305904,6.72265625,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 4: 356 nodes, 49 classes",AndOrXor_2113_values_0,,
AndOrXor_2063_values_0.bwlang,SUCCESS,0.053901958,19.05078125,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 7: 4867 nodes, 1104 classes",AndOrXor_2063_values_0,,
AndOrXor_2118_values_0.bwlang,SUCCESS,0.01369759,8.69140625,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 5: 662 nodes, 76 classes",AndOrXor_2118_values_0,,
AndOrXor_2123_values_0.bwlang,SUCCESS,0.018250332,8.94921875,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 5: 984 nodes, 163 classes",AndOrXor_2123_values_0,,
AndOrXor_2188_values_0.bwlang,SUCCESS,0.016670008,9.73046875,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 4: 867 nodes, 125 classes",AndOrXor_2188_values_0,,
AndOrXor_2247_values_0.bwlang,SUCCESS,0.002321194,5.16796875,False,"[2026-03-27T17:16:43Z INFO  parabit] Iteration 2: 177 nodes, 35 classes",AndOrXor_2247_values_0,,
