file,status,time_taken,max_memory_mb,timed_out,exit_reason,last_err_line,problem_name,verified,theorem_size
AddSub_1539_2_values_0.bwlang,SUCCESS,0.0,4.25,False,,[2026-04-27T23:31:59Z INFO  parabit] Reducing size,AddSub_1539_2_values_0,True,17
AndOrXor_2627_values_0.bwlang,FAILED,5,1300.9765625,True,timeout,Command exited with non-zero status 124,AndOrXor_2627_values_0,,
muldivrem_239_values_0.bwlang,FAILED,5,771.09375,True,timeout,Command exited with non-zero status 124,muldivrem_239_values_0,,
AndOrXor_2475_values_0.bwlang,FAILED,5,805.47265625,True,timeout,Command exited with non-zero status 124,AndOrXor_2475_values_0,,
AndOrXor_1207_values_0.bwlang,SUCCESS,0.1,15.0078125,False,,[2026-04-27T23:32:00Z INFO  parabit] Reducing size,AndOrXor_1207_values_0,True,144
AddSub_1164_values_0.bwlang,SUCCESS,0.0,4.25,False,,[2026-04-27T23:32:00Z INFO  parabit] Reducing size,AddSub_1164_values_0,True,18
AndOrXor_2285_values_0.bwlang,FAILED,5,997.30078125,True,timeout,Command exited with non-zero status 124,AndOrXor_2285_values_0,,
AndOrXor_1280_values_0.bwlang,SUCCESS,0.01,5.875,False,,[2026-04-27T23:32:01Z INFO  parabit] Reducing size,AndOrXor_1280_values_0,True,22
AndOrXor_2595_values_0.bwlang,SUCCESS,0.05,9.5390625,False,,[2026-04-27T23:32:01Z INFO  parabit] Reducing size,AndOrXor_2595_values_0,True,255
AndOrXor_1288_values_0.bwlang,FAILED,5,506.51953125,True,timeout,Command exited with non-zero status 124,AndOrXor_1288_values_0,,
AndOrXor_2607_values_0.bwlang,SUCCESS,1.09,100.25,False,,[2026-04-27T23:32:00Z INFO  parabit] Reducing size,AndOrXor_2607_values_0,True,3625
AddSub_1098_values_0.bwlang,FAILED,5,759.42578125,True,timeout,Command exited with non-zero status 124,AddSub_1098_values_0,,
AndOrXor_2647_values_0.bwlang,FAILED,5,788.65234375,True,timeout,Command exited with non-zero status 124,AndOrXor_2647_values_0,,
AndOrXor_2231_values_0.bwlang,FAILED,5,1206.0390625,True,timeout,Command exited with non-zero status 124,AndOrXor_2231_values_0,,
AndOrXor_2265_values_0.bwlang,FAILED,5,559.84765625,True,timeout,Command exited with non-zero status 124,AndOrXor_2265_values_0,,
